Year,Revenue,Quantity,GrossMargin,SaleID,RetailerCountry,OrderMethod,RetailerType,ProductLine,ProductType,Product,Quarter
2019,28871.87,2493.0,0.43720225,,,,,,,,
2019,79079.45,697.0,0.2954559,SaleID_1030,United States,Sales visit,Outdoors Shop,Sports Equipment,Safety,Husky Harness,Q4 2019
2019,12639.07,319.0,0.40645404,,,,,,,,
2020,22127.333620102218,121.0,0.4501865,SaleID_1032,United States,Sales visit,Outdoors Shop,Outdoor Protection,Safety,Granite Signal Mirror,Q4 2019
2020,58897.8,91.0,0.48236358,SaleID_1033,United States,Sales visit,Outdoors Shop,Sports Equipment,Climbing Accessories,Granite Carabiner,Q4 2019
2020,14529.96,1405.0,0.66954264,SaleID_1034,United States,Sales visit,Outdoors Shop,Camping Equipment,Climbing Accessories,Granite Belay,Q4 2019
2020,54427.74,263.0,0.61645224,SaleID_1035,United States,Sales visit,Discount Retailer,Personal Accessories,Eyewear,Polar Sun,Q4 2019
2020,8535.0,810.0,0.75614286,SaleID_1036,United States,Sales visit,Discount Retailer,Personal Accessories,Eyewear,Polar Ice,Q4 2019
2020,1767.0,288.0,0.689,SaleID_1037,United States,Sales visit,Discount Retailer,Personal Accessories,Eyewear,Polar Sports,Q4 2019
2020,1658.84,28.0,0.58341138,SaleID_1038,United States,Sales visit,Discount Retailer,Sports Equipment,Eyewear,Polar Wave,Q4 2019
2020,1052.16,20.0,0.31093815,SaleID_1039,Mexico,Sales visit,Outdoors Shop,Personal Accessories,Knives,Bear Edge,Q4 2019
2020,61563.5,877.0,0.46606056,SaleID_1040,Mexico,Sales visit,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,Q4 2019
2020,61183.5,992.0,0.29017409,SaleID_1041,Mexico,Sales visit,Outdoors Shop,Camping Equipment,Navigation,Glacier Deluxe,Q4 2019
2020,16485.0,500.0,0.52293939,SaleID_1042,Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Navigation,Glacier GPS Extreme,Q4 2019
2020,14316.16,366.0,0.44528732,SaleID_1043,Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Insect Repellents,BugShield Natural,Q4 2019
2020,28989.2,565.0,0.56398054,SaleID_1044,Mexico,Sales visit,Outdoors Shop,Camping Equipment,Sunscreen,Sun Blocker,Q4 2019
2020,18344.76,2384.0,0.58884375,SaleID_1045,Japan,Phone,Discount Retailer,Mountaineering Equipment,Eyewear,Cat Eye,Q4 2019
2020,32722.4,432.0,0.25038194,SaleID_1046,Japan,Phone,Discount Retailer,Personal Accessories,Eyewear,Dante,Q4 2019
2020,7178.24,94.0,0.49557932,SaleID_1047,Japan,Phone,Discount Retailer,Camping Equipment,Eyewear,Inferno,Q4 2019
2020,3264.54,29.0,0.50429323,SaleID_1048,Japan,Phone,Discount Retailer,Outdoor Protection,Eyewear,Maximus,Q4 2019
2020,2209.78,439.0,0.63665182,SaleID_1049,Japan,Phone,Discount Retailer,Camping Equipment,Eyewear,Zone,Q4 2019
2020,2565.0,421.0,0.539,SaleID_1050,Japan,Sales visit,Sports Store,Personal Accessories,Insect Repellents,BugShield Spray,Q4 2019
2020,390.95,67.0,0.63188719,SaleID_1051,Japan,Sales visit,Sports Store,Camping Equipment,Sunscreen,Sun Blocker,Q4 2019
2020,861.0,137.0,0.539,SaleID_1052,Japan,Sales visit,Sports Store,Sports Equipment,Sunscreen,Sun Shelter Stick,Q4 2019
2020,3145.3,31.0,0.53330178,SaleID_1053,Japan,Sales visit,Sports Store,Personal Accessories,First Aid,Calamine Relief,Q4 2019
2020,3502.58,31.0,0.50429323,SaleID_1054,Japan,Sales visit,Sports Store,Personal Accessories,First Aid,Insect Bite Relief,Q4 2019
2020,22398.08,108.0,0.62095508,SaleID_1055,Singapore,Fax,Outdoors Shop,Personal Accessories,Binoculars,Seeker 50,Q4 2019
2020,8251.5,783.0,0.75614286,SaleID_1056,Singapore,Fax,Outdoors Shop,Sports Equipment,Binoculars,Seeker Extreme,Q4 2019
2020,27620.46,1196.0,0.30909095,SaleID_1057,Korea,Fax,Department Store,Sports Equipment,Tools,Granite Ice,Q4 2019
2020,58613.04,804.0,0.2800189,SaleID_1058,Korea,Fax,Department Store,Sports Equipment,Tools,Granite Hammer,Q4 2019
2020,2919.25,57.0,0.44770566,SaleID_1059,Korea,Fax,Department Store,Personal Accessories,Tools,Granite Shovel,Q4 2019
2020,17422.8,272.0,0.36751104,SaleID_1060,Korea,Fax,Department Store,Sports Equipment,Tools,Granite Grip,Q4 2019
2020,3374.84,70.0,0.38525205,SaleID_1061,Korea,Fax,Department Store,Personal Accessories,Tools,Granite Axe,Q4 2019
2020,38677.64,54.0,0.42489053,SaleID_1062,Korea,Fax,Department Store,Sports Equipment,Tools,Granite Extreme,Q4 2019
2020,59537.44,54.0,0.4849568,SaleID_1063,Korea,Fax,Department Store,Sports Equipment,Eyewear,Polar Sports,Q4 2019
2020,0.0,54.0,0.46606056,SaleID_1064,China,Web,Mall,Outdoor Protection,Watches,Venue,Q4 2019
2020,68494.2,254.0,0.38537703,SaleID_1065,China,Web,Mall,Personal Accessories,Watches,Infinity,Q4 2019
2020,30427.05,437.0,0.40928211,SaleID_1066,China,Web,Mall,Personal Accessories,Watches,Lux,Q4 2019
2020,7587.64,258.0,0.38758696,SaleID_1067,Sweden,Phone,Outdoors Shop,Sports Equipment,Knives,Bear Edge,Q4 2019
2020,44998.55,1670.0,0.52436412,SaleID_1068,Sweden,Phone,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,Q4 2019
2020,0.0,31.0,0.46606056,SaleID_1069,Sweden,Sales visit,Outdoors Shop,Sports Equipment,Safety,Husky Harness Extreme,Q4 2019
2020,0.0,31.0,0.46606056,SaleID_1070,Sweden,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,Granite Signal Mirror,Q4 2019
2020,13420.0,31.0,0.51960738,SaleID_1071,Sweden,Sales visit,Outdoors Shop,Personal Accessories,Tools,Granite Ice,Q4 2019
2020,20235.0,31.0,0.5081954,SaleID_1072,Sweden,Sales visit,Outdoors Shop,Camping Equipment,Tools,Granite Hammer,Q4 2019
2020,0.0,31.0,0.46606056,SaleID_1073,Sweden,Sales visit,Sports Store,Sports Equipment,Cooking Gear,TrailChef Kettle,Q4 2019
2020,47180.5,453.0,0.48292344,SaleID_1074,Sweden,Sales visit,Sports Store,Camping Equipment,Cooking Gear,TrailChef Utensils,Q4 2019
2020,4638.0,141.0,0.52293939,,,,,,,,
2020,19317.0,5072.0,0.48321053,SaleID_1076,Sweden,Sales visit,Sports Store,Personal Accessories,Tents,Star Dome,Q4 2019
2020,23193.0,350.0,0.48065414,SaleID_1077,Germany,Fax,Online Retailer,Personal Accessories,Sleeping Bags,Hibernator Lite,Q4 2019
2020,20950.62,569.0,0.50117037,SaleID_1078,Germany,Fax,Online Retailer,Camping Equipment,Sunscreen,Sun Shield,Q4 2019
2020,25681.26,656.0,0.44528732,SaleID_1079,Germany,Phone,Direct Marketing,Camping Equipment,Cooking Gear,TrailChef Kettle,Q4 2019
2020,20511.42,396.0,0.56842037,SaleID_1080,Germany,Phone,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,Q4 2019
2020,16232.76,2109.0,0.58884375,SaleID_1081,Germany,Phone,Outdoors Shop,Personal Accessories,Sleeping Bags,Hibernator Self - Inflating Mat,Q4 2019
2020,42291.0,1102.0,0.49066667,SaleID_1082,Germany,Phone,Outdoors Shop,Personal Accessories,Sleeping Bags,Hibernator Camp Cot,Q4 2019
2020,56418.3,167.0,0.48243188,SaleID_1083,Germany,Phone,Outdoors Shop,Personal Accessories,Packs,Canyon Mule Carryall,Q4 2019
2020,20433.56,3258.0,0.51816933,SaleID_1084,Germany,Phone,Outdoors Shop,Personal Accessories,Rope,Husky Rope 50,Q4 2019
2020,10351.54,708.0,0.44245442,SaleID_1085,Germany,Phone,Outdoors Shop,Outdoor Protection,Rope,Husky Rope 60,Q4 2019
2020,49175.16,924.0,0.34265616,SaleID_1086,Germany,Phone,Outdoors Shop,Camping Equipment,Rope,Husky Rope 100,Q4 2019
2020,41661.08,658.0,0.26780025,SaleID_1087,Germany,Phone,Outdoors Shop,Camping Equipment,Rope,Husky Rope 200,Q4 2019
2020,27087.4,528.0,0.56398054,SaleID_1088,Germany,Phone,Outdoors Shop,Personal Accessories,Safety,Granite Climbing Helmet,Q4 2019
2020,18055.4,2371.0,0.58452632,SaleID_1089,Germany,Phone,Outdoors Shop,Outdoor Protection,Safety,Husky Harness,Q4 2019
2020,7036.44,398.0,0.51543991,SaleID_1090,Germany,Phone,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,Q4 2019
2020,23131.82,135.0,0.45664665,SaleID_1091,Germany,Phone,Outdoors Shop,Camping Equipment,Safety,Granite Signal Mirror,Q4 2019
2020,68716.62,203.0,0.48243188,SaleID_1092,Germany,Phone,Outdoors Shop,Personal Accessories,Eyewear,Hawk Eye,Q4 2019
2020,11464.29,419.0,0.38993898,SaleID_1093,Germany,Phone,Outdoors Shop,Camping Equipment,Eyewear,Retro,Q4 2019
2020,58890.04,70.0,0.51245229,SaleID_1094,Germany,E-mail,Sports Store,Camping Equipment,Cooking Gear,TrailChef Canteen,Q4 2019
2020,34280.86,408.0,0.51032724,SaleID_1095,Germany,E-mail,Sports Store,Mountaineering Equipment,Lanterns,Firefly 4,Q4 2019
2020,45696.6,268.0,0.52231002,SaleID_1096,Germany,E-mail,Sports Store,Camping Equipment,Lanterns,Firefly Extreme,Q4 2019
2020,14437.24,2686.0,0.52325373,SaleID_1097,Germany,E-mail,Sports Store,Camping Equipment,Lanterns,EverGlow Double,Q4 2019
2020,35698.66,564.0,0.26780025,SaleID_1098,United Kingdom,Sales visit,Department Store,Mountaineering Equipment,Sleeping Bags,Hibernator,Q4 2019
2020,82291.55,135.0,0.35858599,SaleID_1099,United Kingdom,Sales visit,Outdoors Shop,Camping Equipment,Insect Repellents,BugShield Extreme,Q4 2019
2020,14255.16,164.0,0.46295985,SaleID_1100,United Kingdom,Sales visit,Outdoors Shop,Camping Equipment,Sunscreen,Sun Shelter 15,Q4 2019
2020,265.43,43.0,0.63188719,SaleID_1101,United Kingdom,Sales visit,Outdoors Shop,Camping Equipment,First Aid,Compact Relief Kit,Q4 2019
2020,525.0,81.0,0.539,SaleID_1102,Italy,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Utensils,Q4 2019
2020,65983.66,195.0,0.48243188,SaleID_1103,Italy,Phone,Outdoors Shop,Personal Accessories,Knives,Edge Extreme,Q4 2019
2020,10468.26,716.0,0.44245442,SaleID_1104,Italy,Phone,Outdoors Shop,Outdoor Protection,Knives,Bear Edge,Q4 2019
2020,21761.92,933.0,0.31589537,,,,,,,,
2020,84176.86,121.0,0.35679557,SaleID_1106,United States,Fax,Sports Store,Personal Accessories,Irons,Lady Hailstorm Steel Irons,Q1 2020
2020,6334.4,358.0,0.50891501,SaleID_1107,United States,Fax,Sports Store,Mountaineering Equipment,Woods,Hailstorm Steel Woods Set,Q1 2020
2020,39161.4,146.0,0.38537703,SaleID_1108,United States,Fax,Sports Store,Mountaineering Equipment,Golf Accessories,,Q1 2020
2020,12630.16,1014.0,0.47848512,SaleID_1109,United States,Fax,Sports Store,Personal Accessories,Golf Accessories,Course Pro Golf Bag,Q1 2020
2020,21510.02,105.0,0.61645224,SaleID_1110,United States,Fax,Sports Store,Personal Accessories,Golf Accessories,Course Pro Gloves,Q1 2020
2020,73444.2,113.0,0.48236358,SaleID_1111,Japan,E-mail,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Natural,Q1 2020
2020,10524.96,1038.0,0.66269931,SaleID_1112,Japan,Sales visit,Mall,Personal Accessories,Eyewear,Polar Sun,Q1 2020
2020,1787.0,250.0,0.66614286,SaleID_1113,Japan,Sales visit,Mall,Personal Accessories,Eyewear,Polar Wave,Q1 2020
2020,5378.0,763.0,0.65328571,,,,,,,,
2020,896.0,171.0,0.609,,,,,,,,
2020,1246.0,241.0,0.607,,,,,,,,
2020,1360.1,267.0,0.63665182,SaleID_1117,Singapore,Fax,Outdoors Shop,Outdoor Protection,Safety,Granite Climbing Helmet,Q1 2020
2020,2671.0,526.0,0.629,SaleID_1118,Singapore,Fax,Outdoors Shop,Sports Equipment,Safety,Husky Harness,Q1 2020
2020,1737.0,283.0,0.539,,,,,,,,
2020,3078.5,175.0,0.19671429,SaleID_1120,Singapore,Fax,Outdoors Shop,Outdoor Protection,Safety,Granite Signal Mirror,Q1 2020
2020,291.0,42.0,0.52733333,SaleID_1121,Singapore,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Firefly Climbing Lamp,Q1 2020
2020,9279.78,35.0,0.58353122,SaleID_1122,Singapore,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Firefly Charger,Q1 2020
2020,17728.37,298.0,0.56866449,SaleID_1123,Singapore,Fax,Outdoors Shop,Outdoor Protection,Climbing Accessories,Firefly Rechargeable Battery,Q1 2020
2020,3495.7,39.0,0.46527282,,,,,,,,
2020,33379.95,286.0,0.49727642,SaleID_1125,Singapore,Fax,Outdoors Shop,Personal Accessories,Tools,Granite Hammer,Q1 2020
2020,23963.82,263.0,0.44235298,SaleID_1126,Singapore,Fax,Outdoors Shop,Camping Equipment,Watches,Mountain Man Deluxe,Q1 2020
2020,16186.68,2103.0,0.58884375,SaleID_1127,Singapore,Fax,Outdoors Shop,Camping Equipment,Eyewear,Polar Sports,Q1 2020
2020,47398.2,1235.0,0.49066667,SaleID_1128,Singapore,Sales visit,Warehouse Store,Camping Equipment,Sunscreen,Sun Shelter 15,Q1 2020
2020,56443.0,744.0,0.38689474,SaleID_1129,Singapore,Sales visit,Warehouse Store,Camping Equipment,Sunscreen,Sun Shield,Q1 2020
2020,45223.94,3723.0,0.29389292,SaleID_1130,Singapore,Sales visit,Warehouse Store,Personal Accessories,First Aid,Aloe Relief,Q1 2020
2020,34846.26,308.0,0.2954559,SaleID_1131,Singapore,Sales visit,Warehouse Store,Mountaineering Equipment,First Aid,Insect Bite Relief,Q1 2020
2020,49927.52,148.0,0.48243188,SaleID_1132,Singapore,Other,Outdoors Shop,Personal Accessories,Eyewear,Polar Ice,Q1 2020
2020,9709.98,188.0,0.56842037,SaleID_1133,Singapore,Other,Outdoors Shop,Outdoor Protection,Eyewear,Polar Sports,Q1 2020
2020,40872.89,361.0,0.2954559,,,,,,,,
2020,59151.26,175.0,0.48243188,SaleID_1135,Korea,Sales visit,Mall,Mountaineering Equipment,Golf Accessories,Course Pro Golf Bag,Q1 2020
2020,27589.38,193.0,0.4788169,SaleID_1136,Korea,Sales visit,Mall,Personal Accessories,Golf Accessories,Course Pro Gloves,Q1 2020
2020,59433.96,86.0,0.35679557,SaleID_1137,Korea,Sales visit,Sports Store,Personal Accessories,Cooking Gear,TrailChef Kitchen Kit,Q1 2020
2020,8434.4,670.0,0.48346215,SaleID_1138,Netherlands,Sales visit,Department Store,Personal Accessories,Packs,Canyon Mule Climber Backpack,Q1 2020
2020,14218.12,70.0,0.61645224,SaleID_1139,Netherlands,Sales visit,Department Store,Mountaineering Equipment,Lanterns,EverGlow Double,Q1 2020
2020,8058.84,1496.0,0.52325373,SaleID_1140,Netherlands,Sales visit,Department Store,Camping Equipment,Lanterns,EverGlow Butane,Q1 2020
2020,41015.0,394.0,0.48292344,SaleID_1141,Netherlands,Sales visit,Department Store,Mountaineering Equipment,Watches,Mountain Man Analog,Q1 2020
2020,4948.2,214.0,0.38687879,SaleID_1142,Netherlands,Sales visit,Department Store,Outdoor Protection,Irons,Hailstorm Titanium Irons,Q1 2020
2020,26271.0,347.0,0.48623684,SaleID_1143,Netherlands,Sales visit,Department Store,Personal Accessories,Woods,Hailstorm Titanium Woods Set,Q1 2020
2020,18362.18,243.0,0.25038194,SaleID_1144,Netherlands,Sales visit,Department Store,Camping Equipment,Putters,Blue Steel Max Putter,Q1 2020
2020,10691.99,183.0,0.3846098,SaleID_1145,Germany,Phone,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Q1 2020
2020,9951.0,497.0,0.5045,SaleID_1146,Germany,Phone,Department Store,Personal Accessories,Packs,Canyon Mule Carryall,Q1 2020
2020,25863.17,229.0,0.2954559,SaleID_1147,Germany,Phone,Department Store,Camping Equipment,Lanterns,Firefly 4,Q1 2020
2020,15443.16,170.0,0.44235298,SaleID_1148,Germany,Phone,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,Q1 2020
2020,45144.84,134.0,0.48243188,SaleID_1149,Germany,Phone,Department Store,Camping Equipment,Insect Repellents,BugShield Lotion Lite,Q1 2020
2020,10791.0,32.0,0.35771508,SaleID_1150,Germany,Phone,Department Store,Personal Accessories,Sunscreen,Sun Shelter 30,Q1 2020
2020,2401.0,12.0,0.34993617,SaleID_1151,Germany,Phone,Department Store,Sports Equipment,Irons,Hailstorm Steel Irons,Q1 2020
2020,59612.2,138.0,0.49437618,SaleID_1152,Germany,Phone,Department Store,Personal Accessories,Woods,Hailstorm Steel Woods Set,Q1 2020
2020,74971.34,60.0,0.52676509,SaleID_1153,Germany,Phone,Department Store,Personal Accessories,Putters,Blue Steel Putter,Q1 2020
2020,50277.33,1281.0,0.38428139,SaleID_1154,Germany,Phone,Outdoors Shop,Sports Equipment,Safety,Husky Harness Extreme,Q1 2020
2020,12866.12,154.0,0.51032724,SaleID_1155,Germany,Phone,Outdoors Shop,Personal Accessories,Safety,Granite Signal Mirror,Q1 2020
2020,28193.4,166.0,0.52231002,SaleID_1156,Germany,Phone,Outdoors Shop,Camping Equipment,Climbing Accessories,Granite Carabiner,Q1 2020
2020,12538.25,997.0,0.48346215,SaleID_1157,Germany,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Belay,Q1 2020
2020,20051.64,98.0,0.61645224,SaleID_1158,Germany,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Pulley,Q1 2020
2020,11810.84,2196.0,0.52325373,SaleID_1159,Germany,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Climbing Lamp,Q1 2020
2020,27968.56,136.0,0.61645224,SaleID_1160,Germany,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Charger,Q1 2020
2020,15809.4,2942.0,0.52325373,SaleID_1161,Germany,Phone,Outdoors Shop,Outdoor Protection,Climbing Accessories,Firefly Rechargeable Battery,Q1 2020
2020,10111.71,475.0,0.05870851,SaleID_1162,Germany,Sales visit,Outdoors Shop,Sports Equipment,Tools,Granite Axe,Q2 2020
2020,11038.56,416.0,0.32906782,SaleID_1163,Germany,Sales visit,Outdoors Shop,Outdoor Protection,Navigation,Glacier GPS Extreme,Q2 2020
2020,83077.96,154.0,0.46606056,SaleID_1164,United Kingdom,E-mail,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Water Bag,Q2 2020
2020,56853.4,810.0,0.25163158,SaleID_1165,United Kingdom,E-mail,Outdoors Shop,Mountaineering Equipment,Cooking Gear,TrailChef Canteen,Q2 2020
2020,1176.6,30.0,0.53556716,SaleID_1166,United Kingdom,E-mail,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Cook Set,Q2 2020
2020,49765.91,499.0,0.28731351,SaleID_1167,United Kingdom,E-mail,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Single Flame,Q2 2020
2020,22127.333620102218,256.0,0.53291108,,,,,,,,
2020,12209.0,55.0,0.35970489,SaleID_1169,United Kingdom,E-mail,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Q2 2020
2020,26371.0,114.0,0.34993617,SaleID_1170,United Kingdom,E-mail,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Rechargeable Battery,Q2 2020
2020,359.57,61.0,0.63188719,SaleID_1171,United Kingdom,E-mail,Outdoors Shop,Sports Equipment,Climbing Accessories,Granite Chalk Bag,Q2 2020
2020,567.0,88.0,0.539,SaleID_1172,United Kingdom,E-mail,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,Q2 2020
2020,12476.28,1206.0,0.66954264,SaleID_1173,United Kingdom,E-mail,Outdoors Shop,Mountaineering Equipment,Navigation,Glacier GPS Extreme,Q2 2020
2020,16222.43,1303.0,0.47848512,SaleID_1174,United Kingdom,Sales visit,Outdoors Shop,Sports Equipment,Lanterns,Firefly 2,Q2 2020
2020,29843.62,145.0,0.61645224,,,,,,,,
2020,13869.08,2580.0,0.52325373,,,,,,,,
2020,27363.38,4365.0,0.51816933,SaleID_1177,Italy,Sales visit,Mall,Sports Equipment,Woods,Lady Hailstorm Steel Woods Set,Q2 2020
2020,49974.36,939.0,0.34265616,SaleID_1178,Italy,Sales visit,Mall,Sports Equipment,Putters,Blue Steel Putter,Q2 2020
2020,36387.24,1964.0,0.4590432,SaleID_1179,Italy,Sales visit,Mall,Camping Equipment,Putters,Blue Steel Max Putter,Q2 2020
2020,34033.47,45.0,0.37897444,SaleID_1180,Italy,Sales visit,Mall,Sports Equipment,Golf Accessories,Course Pro Gloves,Q2 2020
2020,10440.46,720.0,0.53251762,SaleID_1181,Brazil,E-mail,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Single Flame,Q3 2020
2020,14814.0,927.0,0.52907519,SaleID_1182,Brazil,E-mail,Warehouse Store,Personal Accessories,Tents,Star Dome,Q3 2020
2020,11532.6,392.0,0.38758696,SaleID_1183,Brazil,E-mail,Warehouse Store,Personal Accessories,Knives,Bear Survival Edge,Q3 2020
2020,11095.56,206.0,0.43952457,SaleID_1184,Brazil,E-mail,Warehouse Store,Personal Accessories,First Aid,Aloe Relief,Q3 2020
2020,25125.32,718.0,0.46387721,SaleID_1185,Brazil,E-mail,Warehouse Store,Camping Equipment,First Aid,Insect Bite Relief,Q3 2020
2020,10988.8,172.0,0.36751104,SaleID_1186,Japan,Phone,Discount Retailer,Mountaineering Equipment,Navigation,Glacier GPS Extreme,Q3 2020
2020,30916.5,173.0,0.29811357,SaleID_1187,Japan,Phone,Sports Store,Mountaineering Equipment,Cooking Gear,TrailChef Canteen,Q3 2020
2020,7536.29,193.0,0.44528732,SaleID_1188,Japan,Phone,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Q3 2020
2020,12306.48,238.0,0.56842037,SaleID_1189,Japan,Phone,Sports Store,Outdoor Protection,Tents,Star Gazer 3,Q3 2020
2020,56499.0,1472.0,0.49066667,SaleID_1190,Japan,Phone,Sports Store,Sports Equipment,Sleeping Bags,Hibernator Pillow,Q3 2020
